"JAHR","WOCHE","RAUMBEZUG","MERKMAL","WERT"
2020,50,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",5
2020,50,"63 Kinderhaus-West","Corona-Neuinfizierungen",22
2020,50,"68 Sprakel","Corona-Neuinfizierungen",1
2020,50,"71 Mauritz-Ost","Corona-Neuinfizierungen",12
2020,50,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",6
2020,50,"77 Handorf","Corona-Neuinfizierungen",7
2020,50,"81 Gremmendorf-West","Corona-Neuinfizierungen",8
2020,50,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",2
2020,50,"86 Angelmodde","Corona-Neuinfizierungen",7
2020,50,"87 Wolbeck","Corona-Neuinfizierungen",8
2020,50,"91 Berg Fidel","Corona-Neuinfizierungen",2
2020,50,"95 Hiltrup-Ost","Corona-Neuinfizierungen",12
2020,50,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",11
2020,50,"97 Hiltrup-West","Corona-Neuinfizierungen",8
2020,50,"98 Amelsbüren","Corona-Neuinfizierungen",10
2020,50,"nicht zugewiesen","Corona-Neuinfizierungen",4
2020,51,"11 Aegidii","Corona-Neuinfizierungen",1
2020,51,"14 Buddenturm","Corona-Neuinfizierungen",1
2020,51,"15 Martini","Corona-Neuinfizierungen",2
2020,51,"21 Pluggendorf","Corona-Neuinfizierungen",5
2020,51,"22 Josef","Corona-Neuinfizierungen",10
2020,51,"23 Bahnhof","Corona-Neuinfizierungen",2
2020,51,"24 Hansaplatz","Corona-Neuinfizierungen",7
2020,51,"25 Mauritz-West","Corona-Neuinfizierungen",11
2020,51,"26 Schlachthof","Corona-Neuinfizierungen",7
2020,51,"27 Kreuz","Corona-Neuinfizierungen",18
2020,51,"28 Neutor","Corona-Neuinfizierungen",6
2020,51,"29 Schloss","Corona-Neuinfizierungen",4
2020,51,"31 Aaseestadt","Corona-Neuinfizierungen",4
2020,51,"32 Geist","Corona-Neuinfizierungen",14
2020,51,"33 Schützenhof","Corona-Neuinfizierungen",24
2020,51,"34 Düesberg","Corona-Neuinfizierungen",6
2020,51,"43 Hafen","Corona-Neuinfizierungen",2
2020,51,"44 Herz-Jesu","Corona-Neuinfizierungen",11
2020,51,"45 Mauritz-Mitte","Corona-Neuinfizierungen",20
2020,51,"46 Rumphorst","Corona-Neuinfizierungen",9
2020,51,"47 Uppenberg","Corona-Neuinfizierungen",6
2020,51,"51 Gievenbeck","Corona-Neuinfizierungen",31
2020,51,"52 Sentrup","Corona-Neuinfizierungen",5
2020,51,"54 Mecklenbeck","Corona-Neuinfizierungen",8
